,0
443,https://revealnews.org/podcast/mississippi-goddam-chapter-4-the-investigator/
444,https://revealnews.org/author/al-letson/
445,https://revealnews.org/author/jonathan-jones/
446,https://revealnews.org/author/kevinsullivan/
447,https://revealnews.org/author/michaelschiller/
448,https://revealnews.org/author/nina-martin/
449,https://revealnews.org/author/andrew-d-donohue/
450,https://revealnews.org/author/steven-rascon/
451,https://revealnews.org/author/amy-mostafa/
452,https://revealnews.org/author/sarah-mirk/
453,https://revealnews.org/author/jimbriggs/
454,https://revealnews.org/author/fernandoarruda/
455,https://revealnews.org/author/claire-mullen/
456,https://revealnews.org/author/najib-aminy/
457,https://revealnews.org/author/brett-simpson/
458,https://revealnews.org/author/kathryn-styer-martinez/
459,https://revealnews.org/podcast/mississippi-goddam-chapter-4-the-investigator/
460,https://reveal-player.s3.us-west-1.amazonaws.com/745_Reveal_PC.mp3
461,https://revealnews.org/podcast/mississippi-goddam-chapter-3-the-autopsy/
462,https://revealnews.org/topic/mississippi-goddam/
463,https://revealnews.org/podcast/mississippi-goddam-chapter-3-the-autopsy/
464,https://revealnews.org/author/al-letson/
465,https://revealnews.org/author/jonathan-jones/
466,https://revealnews.org/author/kevinsullivan/
467,https://revealnews.org/author/michaelschiller/
468,https://revealnews.org/author/nina-martin/
469,https://revealnews.org/author/andrew-d-donohue/
470,https://revealnews.org/author/steven-rascon/
471,https://revealnews.org/author/jimbriggs/
472,https://revealnews.org/author/fernandoarruda/
473,https://revealnews.org/author/amy-mostafa/
474,https://revealnews.org/author/claire-mullen/
475,https://revealnews.org/author/najib-aminy/
476,https://revealnews.org/author/brett-simpson/
477,https://revealnews.org/author/kathryn-styer-martinez/
478,https://revealnews.org/podcast/mississippi-goddam-chapter-3-the-autopsy/
479,https://reveal-player.s3.us-west-1.amazonaws.com/744_Reveal_PC.mp3
480,https://revealnews.org/podcast/mississippi-goddam-episode-2-the-aftermath/
481,https://revealnews.org/topic/mississippi-goddam/
482,https://revealnews.org/podcast/mississippi-goddam-episode-2-the-aftermath/
483,https://revealnews.org/author/al-letson/
484,https://revealnews.org/author/jonathan-jones/
485,https://revealnews.org/author/kevinsullivan/
486,https://revealnews.org/author/michaelschiller/
487,https://revealnews.org/author/nina-martin/
488,https://revealnews.org/author/andrew-d-donohue/
489,https://revealnews.org/author/steven-rascon/
490,https://revealnews.org/author/amy-mostafa/
491,https://revealnews.org/author/sarah-mirk/
492,https://revealnews.org/author/jimbriggs/
493,https://revealnews.org/author/fernandoarruda/
494,https://revealnews.org/author/kathryn-styer-martinez/
495,https://revealnews.org/author/claire-mullen/
496,https://revealnews.org/author/najib-aminy/
497,https://revealnews.org/author/brett-simpson/
498,https://revealnews.org/author/michael-montgomery/
499,https://revealnews.org/author/melissa-lewis/
500,https://revealnews.org/podcast/mississippi-goddam-episode-2-the-aftermath/
501,https://reveal-player.s3.us-west-1.amazonaws.com/743_Reveal_PC.mp3
502,https://revealnews.org/podcast/mississippi-goddam-chapter-1-the-promise/
503,https://revealnews.org/topic/mississippi-goddam/
504,https://revealnews.org/podcast/mississippi-goddam-chapter-1-the-promise/
505,https://revealnews.org/author/al-letson/
506,https://revealnews.org/author/jonathan-jones/
507,https://revealnews.org/author/michaelschiller/
508,https://revealnews.org/author/jimbriggs/
509,https://revealnews.org/author/fernandoarruda/
510,https://revealnews.org/author/kevinsullivan/
511,https://revealnews.org/author/nina-martin/
512,https://revealnews.org/author/steven-rascon/
513,https://revealnews.org/author/andrew-d-donohue/
514,https://revealnews.org/author/amy-mostafa/
515,https://revealnews.org/author/sarah-mirk/
516,https://revealnews.org/author/brett-simpson/
517,https://revealnews.org/author/najib-aminy/
518,https://revealnews.org/author/claire-mullen/
519,https://revealnews.org/author/michael-montgomery/
520,https://revealnews.org/podcast/mississippi-goddam-chapter-1-the-promise/
521,https://reveal-player.s3.us-west-1.amazonaws.com/742_Reveal_PC.mp3
522,https://revealnews.org/podcast/episode-when-abusers-keep-their-guns/
523,https://revealnews.org/topic/guns/
524,https://revealnews.org/podcast/episode-when-abusers-keep-their-guns/
525,https://revealnews.org/author/jennifer-gollan/
526,https://revealnews.org/author/katharine-mieszkowski/
527,https://revealnews.org/author/takitelonidis/
528,https://revealnews.org/author/nina-martin/
529,https://revealnews.org/author/amandapike/
530,https://revealnews.org/author/grace-oldham/
531,https://revealnews.org/author/sarah-mirk/
532,https://revealnews.org/author/amy-mostafa/
533,https://revealnews.org/author/fernandoarruda/
534,https://revealnews.org/author/jimbriggs/
535,https://revealnews.org/author/steven-rascon/
536,https://revealnews.org/author/claire-mullen/
537,https://revealnews.org/author/kevinsullivan/
538,https://revealnews.org/author/al-letson/
539,https://revealnews.org/podcast/episode-when-abusers-keep-their-guns/
540,https://reveal-player.s3.us-west-1.amazonaws.com/741_Reveal_PC.mp3
541,https://revealnews.org/episodes/page/2/
542,https://revealnews.org/episodes/
543,https://revealnews.org/episodes/page/2/
544,https://revealnews.org/episodes/page/4/
545,https://revealnews.org/episodes/page/5/
546,https://revealnews.org/episodes/page/34/
547,https://revealnews.org/episodes/page/4/
548,https://revealnews.org/podcast/weapons-with-minds-of-their-own-update/
549,https://revealnews.org/topic/accountability/
550,https://revealnews.org/podcast/weapons-with-minds-of-their-own-update/
